Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Device,Amount,Class
163477,1.732916378,-0.727391207,-1.012672568,0.051697363,0.079891095,0.576452634,-0.289950171,0.110295996,0.950192006,-0.203698554,0.336628294,1.523312223,1.205425491,0.005266299,0.068393446,0.431248755,-1.118665414,0.443467165,0.521585988,0.180180407,-0.121362727,-0.530768654,0.155880361,-0.237981863,-0.287015779,-0.993529999,0.028297065,-0.013139404,0,149.95,0
163477,-0.287274162,0.73875249,-1.348842526,-1.312286171,0.792557994,-0.767999403,0.743684186,0.40543576,0.218249763,-1.760570467,0.635406987,0.970087104,-0.267640209,-1.064733325,-2.205739723,0.697789666,0.364362971,0.53266297,-1.151192966,-0.321369729,0.12693497,0.268304078,0.457458021,0.565801231,-1.796367676,-0.686010152,0.196631416,0.300179239,0,56.09,0
163477,1.907041216,-0.275969984,-1.301072809,0.048055468,0.700408912,0.855876,-0.186118033,0.292498768,0.313029756,0.10295243,1.306148963,1.216507775,-0.124867873,0.561965176,0.196403346,-0.737308491,0.227252266,-1.688060555,-0.57751681,-0.310525286,-0.175011684,-0.296841959,0.376394925,-1.418746261,-0.515971049,0.299319963,-0.022359799,-0.085368364,0,1.79,0
163477,0.021353472,0.851159638,-0.819470421,-0.65116136,1.557676707,-0.034611019,0.85017526,0.045600081,-0.28102411,-0.850589568,-0.031337258,-0.57938182,-0.976528579,-0.439216553,0.210287599,0.565354434,-0.14664991,1.745609868,0.6279817,-0.048289969,0.307843055,0.875292855,-0.324883527,-0.437917807,-0.380872745,-0.144991678,0.21087272,0.229665358,0,12,0
163477,-1.277383682,0.47568847,0.892466111,-0.726985117,-0.200704005,1.104535421,0.899566282,0.563768623,-0.624378476,-1.289265789,-0.244244458,0.941212678,1.491198097,0.19592964,0.294624709,0.747177327,-1.083306553,0.962422547,0.997686274,0.506675881,0.022337939,-0.427872254,0.139599785,-1.47749343,0.581794864,-0.347443124,-0.125559933,0.00770557,0,235.3,0
163479,0.045216611,0.694173987,-0.206986643,-0.676148281,1.714065402,0.27093789,1.031510416,-0.30395534,0.249891577,-0.709936914,0.32705412,-0.293762018,-0.670077068,-2.071239265,-1.181467582,0.396799824,0.448797736,1.020049426,0.334399866,0.038364944,-0.114169127,0.11375872,-0.531423039,-0.292786072,0.401846601,0.605716124,-0.526188261,-0.497919289,0,1,0
163479,-0.758491551,1.134853224,-0.896056176,-0.564269207,0.729837775,-0.091149143,0.932488892,0.412977744,-0.402527868,-1.405117739,-0.064796126,0.52564978,0.47622995,-1.470893539,-1.593479002,0.669374933,0.65554365,1.165761959,0.391343565,0.204058197,0.112113721,0.393859019,-0.166374224,-1.102630166,0.002068411,0.622330567,0.220666812,0.188831191,0,99,0
163480,1.622738355,-0.397502368,-2.948201139,1.117054694,1.306165135,-0.362747506,1.296093182,-0.435401085,-0.615840218,0.421133785,0.343539005,0.844491179,0.301895404,1.021088196,-0.927734284,-0.49935896,-0.68814314,0.175044362,0.100477609,0.287698183,0.469294587,0.94946854,-0.49981266,0.106867873,0.864760499,-0.231981567,-0.104351709,-0.044431181,0,253,0
163481,2.08840926,-0.965893119,-1.253768736,-0.692841267,-0.809410192,-1.293035548,-0.28354859,-0.332615366,-0.19094365,0.75360211,-0.93442033,-0.896139698,-0.940784828,0.070991467,-0.390393597,0.64522753,0.513528727,-1.793277769,0.880642688,0.001572683,-0.005946583,-0.13263467,0.188215048,0.026524195,-0.131435133,-0.33341149,-0.04948893,-0.051938177,0,73,0
163481,-2.536431702,1.190662479,1.099538668,1.099532031,-0.602995749,0.26599571,0.088611524,0.710543011,0.186324722,0.199400079,0.217305154,0.747989572,-0.926382636,0.157765622,-1.37455129,-0.590361154,0.340863661,-0.054716637,1.61052884,-0.211955931,-0.514656028,-1.193315206,-0.115428257,0.002452026,0.269564808,-0.948505857,-1.127556397,-0.802026094,0,21.39,0
163483,2.069313157,0.150531293,-1.662725559,0.442945851,0.349339811,-0.944966692,0.173974146,-0.232367891,0.515265352,-0.372439557,-0.507468297,0.081447748,-0.140294241,-0.801325684,0.218023586,0.294997086,0.521565565,-0.318615031,0.015587053,-0.173016384,-0.360521061,-0.940489486,0.355548682,0.633498032,-0.277845653,0.165983374,-0.063615778,-0.029959281,0,0.89,0
163484,-2.935484731,-1.938712558,-0.228003453,-0.636762354,-2.452744764,2.022293092,3.965154946,0.342494999,-0.553325286,-2.506098483,0.050479102,0.845994586,0.372960557,0.339476128,-1.19530137,0.545679728,-0.848897109,0.652262687,-0.037773635,2.122549248,0.307574745,-1.136798383,2.244821167,0.087656587,1.044423848,-1.089171069,-0.435785115,0.054303741,0,1058.76,0
163484,-0.639453052,1.753366231,-1.503488075,-0.37000561,0.918963352,-0.455540244,0.052644896,-2.587461085,-0.909485891,-1.261930598,-1.427039473,0.59696081,0.206131922,1.204215248,-0.602635464,-0.768611134,0.11850043,-0.229615414,0.397305861,0.406174576,-0.935817,1.405463029,0.023546745,0.62642174,-0.389438667,-0.209656536,0.051996354,0.206555537,0,0.78,0
163484,2.064272611,0.108319408,-1.791482225,0.515355271,0.103930972,-1.47383489,0.180553955,-0.309785204,0.807607046,-0.432104023,-0.713797793,-0.710163364,-1.341254591,-0.465801722,1.058317843,0.309632563,0.420939928,0.715310739,-0.368144997,-0.286572727,0.170954896,0.601960857,-0.023390598,-0.211365975,0.226365505,-0.089872548,-0.011701489,-0.03532326,0,4.7,0
163484,2.281834081,-0.6890563,-1.598477785,-1.031457997,-0.294996381,-1.051249729,-0.328088048,-0.385639187,-0.471772219,0.885850525,-1.256078519,-0.892346224,0.236942615,0.003585256,0.384524546,1.085062706,-0.09750167,-1.069352974,0.685239675,-0.025476331,0.384072675,1.142183932,-0.094227705,-0.595567689,0.29492104,0.110142366,-0.039699986,-0.073444439,0,10,0
163485,2.064834426,-0.781825112,-0.829467686,-0.826047888,-0.562306234,-0.278832025,-0.70257106,-0.052735857,1.855513929,-0.44161857,-1.801234466,0.151445516,0.285056772,-0.309534337,0.738078918,0.321701148,-0.712933342,0.389092196,0.572422253,-0.095275415,0.155927906,0.681982297,-0.024567462,-0.909914227,-0.114376253,0.855368657,-0.035424722,-0.060178475,0,30,0
163485,2.044443318,0.07024838,-1.817449743,0.225333773,0.62831655,-0.303664542,0.042430502,-0.028084875,0.296303417,-0.209100954,0.860646675,0.604887818,-0.252455077,-0.604392612,-0.394670132,0.556368148,0.184382347,0.232769628,0.387301089,-0.159252592,-0.33030469,-0.887778754,0.299758055,0.118542877,-0.27213555,0.179164589,-0.065587138,-0.044880714,0,1.79,0
163486,1.590782653,-1.218991749,-0.377384324,0.306509283,-0.519435859,1.175199876,-0.941709483,0.299081952,1.134101212,0.043892794,-0.031708721,1.281551645,1.652320105,-0.545683384,0.213681725,1.3025929,-1.487579152,1.175691877,0.063392551,0.389804376,0.333046184,0.675395414,-0.069989612,-0.273477383,-0.407310992,0.317849451,-0.014619332,-0.005437087,0,214.8,0
163486,1.637260902,-0.556151205,0.837854396,3.76829845,0.008160717,3.841341546,-1.875923326,1.256471696,0.928394369,1.08263322,-0.615708527,0.522761951,-0.842332276,-0.969935206,-2.205950637,0.306547146,0.003058567,-0.533098039,-1.779609124,-0.374765707,0.163025937,0.922865912,0.219588082,-0.959392889,-0.483830061,0.168551756,0.120688866,-0.039872747,0,12.25,0
163486,-0.701117731,-0.900824861,1.627350879,-2.175078147,-1.169156003,0.153762134,0.296825415,0.153788217,0.004559657,-0.792527794,-1.310188781,-0.347175959,-0.025154799,-1.252855415,-2.296065454,1.147902058,0.116671396,-1.539110152,-0.537576442,0.326570771,0.244331991,0.458333077,0.47933337,1.12938082,-0.487848812,-0.629206523,0.116114899,0.207828052,0,200,0
163486,-1.801479466,0.28494151,2.750488316,4.732744829,-0.343763798,2.905689498,-0.526289214,0.531280285,-0.018007681,1.517991565,-2.433138329,-0.08108672,1.3291622,-1.792124604,-0.928056955,-0.206181652,0.270388157,0.556637753,1.861410422,0.291946738,-0.082191512,0.657006131,-0.502370412,0.132480987,0.269299283,0.591626023,-0.350918168,-0.234202759,0,129.33,0
163487,-0.956825388,-5.032036058,-3.377007359,1.281069882,-1.111161247,-0.252568816,2.463982207,-0.755770401,0.339427828,-0.888711295,-0.647222939,0.9611167,1.176984645,0.590637381,0.292242459,-0.326001026,-0.220605166,-0.508363484,-0.245740031,3.058744027,0.816159002,-1.043126859,-1.186350426,0.719746835,-0.497460984,-0.272911377,-0.344463916,0.219175566,0,1581.81,0
163488,2.119025862,0.173315185,-1.94402934,0.272954592,0.741630378,-0.530702299,0.197885626,-0.220069454,0.476511867,-0.388238364,-1.035847427,0.155062867,0.555067309,-0.957302717,0.206364797,0.472266283,0.234371161,-0.160516225,0.275536726,-0.113636567,-0.39995752,-1.02248666,0.262146435,-0.051865515,-0.165050369,0.207470708,-0.060788896,-0.035827688,0,0.89,0
163490,-0.68688278,1.231353693,-0.654545486,-0.795031758,1.404187825,0.228161027,0.858223421,0.100172686,0.199319144,-0.661588196,0.110935394,-0.156565292,-0.620160594,-1.767903944,-1.326843996,0.439905462,0.57978429,1.087205002,0.329732327,0.043508082,-0.021914295,0.36370068,-0.351805072,-0.292891077,-0.15335657,0.510834049,-0.341729413,-0.271863565,0,6.99,0
163490,0.05077795,0.815649129,0.254409253,-0.59331383,0.37337109,-1.109993297,0.956518205,-0.161156207,0.072574305,-0.387875066,-1.108121162,-0.276576874,-0.720476141,0.255946742,-0.317604343,-0.040812062,-0.388513733,-0.638010185,-0.055379483,-0.087417851,-0.273971306,-0.643255868,0.067588766,-0.051287313,-0.506719831,0.144633576,0.242754733,0.095086583,0,1.79,0
163490,-0.582446632,0.041062654,2.040421083,-0.495834113,-0.435248059,1.347762003,-0.466531042,0.661639525,1.135980009,-0.633094119,-0.434919783,0.48576221,-0.403673792,-0.832821084,-1.466794757,0.554686693,-0.76410204,1.057318382,0.227000032,0.151466525,0.221533653,0.918858595,-0.089588963,0.321134349,-0.466823308,0.347404097,0.420140916,0.239165985,0,50.95,0
163491,-2.986340397,1.623325374,-2.274664989,-0.475215787,0.59436191,-0.878912892,0.482871793,1.279900774,-1.562200144,-0.999342585,-0.61147365,0.563640283,-0.363276938,2.185150914,-0.683327214,-0.30847488,0.199462256,0.58838724,1.183495197,-0.551054605,0.386775731,0.802272905,-0.727574833,-0.944498725,1.764958164,0.369778603,-0.504113691,-0.505974888,0,16.4,0
163492,2.219620032,-0.596508001,-1.84612372,-0.709471637,0.070616552,-0.637151646,-0.103553127,-0.290987681,-0.688625428,0.963224922,-1.533708411,-0.609916674,-0.079968499,0.455249921,0.538553325,-1.241596373,-0.405583977,0.913037891,-0.476747553,-0.556109015,-0.579521885,-1.259471408,0.295532828,0.03946216,-0.237823245,0.411880421,-0.086452638,-0.059439254,0,26,0
163492,-1.202813229,-0.002447019,1.194507121,0.267513595,0.099660965,-0.399510626,0.01469407,-0.154918883,0.838898455,-0.111471042,-1.046403453,0.110257989,0.284912659,-0.415677377,0.815299996,-0.420629521,-0.211020045,0.370123971,0.835873231,-0.499415065,0.215632034,1.215488637,0.243496369,-0.031198618,-0.507586434,-0.126361639,-0.129027264,0.216796042,0,9.99,0
163493,1.729099356,-1.015610858,-0.965801965,-0.149191388,0.184637966,1.785173804,-0.990925699,0.672529662,1.090087499,0.099942612,0.605784678,-0.000912212,-1.508152216,0.501901023,1.231778991,0.176363384,-0.240293684,-0.302415758,-0.90054454,-0.145882126,0.292219503,0.73830925,0.158088093,-0.935132354,-0.574739086,0.729594675,-0.02319472,-0.05766412,0,94.75,0
163493,2.348317782,-1.167252582,-1.670979173,-1.933565628,-0.388296169,-0.256916921,-0.812147422,-0.231698436,-1.985812028,1.81789383,0.452073358,0.125580748,1.678833769,-0.206601395,-0.561267602,-0.26792539,-0.166617722,0.639445312,0.195545056,-0.303484255,0.088305782,0.731276701,-0.000867302,0.139065599,0.205654714,0.052197265,-0.015340003,-0.067820272,0,15,0
163494,-0.9358637,0.091084787,1.023599909,-2.981185392,-0.886858188,-0.909000605,-0.251757551,0.30975788,-2.319965344,0.394168394,-1.514454966,-1.246509324,0.053601201,-0.210090612,-0.811126189,-0.298369278,0.442010477,0.043491669,-0.655098745,-0.344172025,-0.188959648,-0.201037132,-0.369152326,-0.140484343,0.806659594,-0.093599292,0.135840847,0.031599745,0,10,0
163494,-0.409009998,1.020481095,-0.985173272,-1.248624803,1.307717887,-1.09305164,1.57896547,-0.254807538,-0.436336968,-0.005043445,0.780411119,0.392202399,-0.638323124,0.895383564,-0.779631766,-0.449173311,-0.657944506,0.162394109,0.127815384,0.081063538,0.259299179,0.942506972,-0.132192102,0.805027315,-0.26392776,0.040163204,0.497670114,0.336156528,0,28.05,0
163495,1.611091784,-1.374747042,-0.424434642,-0.487620097,-1.058135495,-0.018488814,-0.591680895,0.057986153,1.725015435,-0.541508492,0.465848556,1.845851544,0.815372946,-0.486927119,-1.103005239,-0.04056753,-0.389755279,-0.047381199,1.04740543,0.272548195,-0.103157095,-0.372874986,0.133079544,-0.263582294,-0.562735899,0.381459825,-0.050150159,-0.024801152,0,200,0
163497,-0.314893142,1.049208732,-0.230085462,-0.998469121,1.190910405,-0.303531772,1.12250027,-0.296264701,0.447417585,0.403857249,-1.380128034,0.081841112,0.704326381,-0.409347892,-0.298365058,0.006010619,-0.860004484,-0.598867136,0.154392644,0.359373276,-0.42875302,-0.741881147,-0.022982283,0.03452686,-0.275305244,0.130411628,0.302295061,0.005372392,0,9.12,0
163497,2.154617011,-0.609089049,-1.450095836,-0.887490596,-0.378996853,-1.482840306,0.038683389,-0.555437925,-0.901419389,0.803075044,-0.337336099,0.16978284,1.520634897,-0.104633805,0.094532706,0.809335441,0.105862223,-1.915088439,0.667142591,0.133841894,0.087740705,0.17545142,0.153553171,0.013947098,-0.027551382,-0.321924424,-0.047283659,-0.052353877,0,56,0
163497,-2.216829995,-1.129512193,0.731913079,1.010899937,0.213769469,0.972249043,2.323586197,-0.727216786,-0.60226702,0.860668442,-1.422260465,-1.527417547,-0.543647809,-0.762233255,-0.328630876,1.361929829,-1.110672948,-0.56116636,-0.688273601,-0.821471351,-0.491217602,-0.119161618,1.017634639,0.348627281,-0.20744356,2.113884148,-0.437806504,-0.231663269,0,359.73,0
163497,2.197549369,-1.565901869,-0.477669581,-1.645836759,-1.531284455,-0.285901519,-1.44644625,0.018067573,-1.175007934,1.682720448,0.37480999,-0.217237994,0.311380786,-0.381902604,-0.585466886,0.073011949,-1.92E-05,0.476570938,0.287215828,-0.371381864,-0.364694967,-0.670927394,0.385728631,-0.481166462,-0.604319626,-0.481138137,0.027715749,-0.044722901,0,39.9,0
163497,2.012595362,0.687842305,-1.911462252,3.542058048,1.454331928,0.085215032,0.778110002,-0.235969269,-1.272918027,1.527943556,-1.99322245,-0.763869933,-0.381021779,0.590362792,-1.132920682,0.490595556,-0.797240568,-0.412048179,-1.059373824,-0.253976946,0.065861025,0.189080797,-0.081484508,0.025447596,0.520858982,0.18213151,-0.090045564,-0.066298526,0,21.97,0
163498,-0.686988473,0.107339959,1.736721663,-0.955529765,-0.253842477,-0.307711724,0.198573235,0.293237627,0.410137147,-0.802370807,0.175717154,-0.41684516,-2.185497327,0.235094385,-0.850430097,0.759962532,-0.853670377,0.825183026,-0.635595014,-0.186174599,0.29110758,0.710256087,-0.156903475,0.070082302,-0.247338618,0.453437721,0.055306835,0.125715665,0,39.99,0
163498,1.845827543,0.359026731,-1.222741974,3.724936376,0.694074223,0.027420874,0.403851153,-0.034137021,-0.852703324,1.48529492,-1.603369626,-1.261210497,-1.937668397,0.765000511,-0.73438475,0.655008235,-0.54192788,-0.556409867,-1.352392735,-0.285168577,-0.114363317,-0.542256349,0.207177835,0.504819681,-0.050088975,-0.159089291,-0.078525186,-0.041816414,0,62.61,0
163498,-1.312859329,1.148455109,-0.603258851,-0.458587714,-0.088307626,-1.23382044,0.243550925,0.547473253,-0.145771095,-0.517054644,-1.13682648,0.476710883,0.159982324,0.625931026,-0.379392611,0.082752772,-0.051049308,-0.780850089,-0.122293157,-0.425327874,-0.16685422,-0.543441788,0.457226401,-0.02504659,-0.418011294,0.122141983,-0.378897961,0.001454107,0,9.03,0
163498,-1.784629798,-0.31350732,-0.179946151,-0.210819297,0.838411792,-1.543127015,0.444101661,0.359107108,0.061244064,-1.973632327,-0.977341686,-0.414768604,-1.158238293,-0.932573036,-0.355992339,0.086040934,1.308926295,0.319508556,-0.086300637,0.311446694,0.021465148,-0.552727055,0.03845495,-0.156763039,0.07481544,-0.095246655,-0.036250729,-0.092167685,0,112.89,0
163498,0.029373949,0.800899411,0.120306464,-0.81147397,0.721847307,-0.538924195,0.887290458,-0.032366061,-0.280840636,-0.240312069,0.358927253,0.710866513,0.084244946,0.265703087,-1.076871466,0.237663507,-0.83627222,-0.107527675,0.385189756,-0.008890074,-0.239513792,-0.541032829,-0.005307557,-0.497293479,-0.45364158,0.150172621,0.24354035,0.082674451,0,0.89,0
163499,2.127100917,0.572464877,-3.554012454,0.405698308,1.658782432,-0.849229823,0.652981538,-0.240771747,-0.060814215,-0.853476869,0.830227041,-0.323828962,-0.915398232,-2.123295305,-0.553661195,0.813304228,1.654181264,1.422101955,0.319645106,-0.136151914,-0.084073188,-0.103919328,-0.153269261,-0.339266525,0.461777135,0.71784294,-0.091519745,-0.033447293,0,0.76,0
163500,-1.974714357,-0.830376987,0.403688144,-0.329889842,2.910270988,-1.236750058,0.312004746,0.002636317,-0.648257367,-1.311091781,-1.106445636,0.078613492,1.050293597,-1.080484019,-0.014486686,0.352208628,0.249328779,0.025657404,0.336447184,0.751479698,-0.190132695,-1.222092583,0.15313114,-0.048159857,0.755990219,0.338429131,-0.125183269,0.110006186,0,89.99,0
163500,-0.264791202,-4.799000298,-3.269604519,0.437727523,-1.281782498,-0.058100694,1.511159107,-0.557186721,-0.555760213,0.323304324,-1.816751577,-0.800094088,-0.567514595,0.707570575,0.184999713,-1.313855729,-0.126024506,1.161685808,-0.724044877,1.999851244,0.196318093,-1.87209664,-0.878306159,0.106257929,-0.623581059,0.352961249,-0.3280137,0.15940646,0,1306.95,0
163501,-1.097768148,0.440002004,-1.718807172,-0.249032435,0.997361125,-1.195151937,1.743119133,0.010394966,-0.89110881,-1.26799496,-0.735995481,0.222060623,0.694522423,-0.569992091,-0.677808144,-0.101145267,0.80180477,-0.044140681,-0.284809975,0.593442533,0.271025015,0.338331821,0.196889049,0.710045177,0.487555999,0.638714769,0.027444582,-0.020216668,0,216.98,0
163501,0.36076724,-0.401834003,0.432232902,-2.048662928,0.143625163,0.235771123,0.17260045,-0.079223821,-0.803458155,0.434554731,0.429021186,-0.369091531,0.046247642,-0.521619572,-0.960632964,1.265363091,-0.398498726,-0.690400456,0.745130585,0.205141207,0.264051757,0.791636515,-0.020895316,0.229554923,-0.329071423,-0.301797651,-0.148445718,-0.228064506,0,50,0
163501,-0.462288334,-0.169638428,-0.244867723,-3.486228893,-0.036083884,-1.699177528,1.361007194,-0.616480684,-0.473954698,-0.916581689,-0.926431447,0.29190021,0.637246685,0.170134649,-0.095957404,-2.372285262,-0.176790572,1.028064667,-0.614226301,-0.546567973,-0.14234891,0.158455362,-0.158998676,0.075498099,0.027057408,-0.282851056,0.027041506,0.184626564,0,107,0
163501,-0.54262787,1.336392755,-0.74015895,-0.646139898,1.196278702,-0.14426119,0.621951518,0.421938165,-0.667336286,-1.266552539,-0.211927239,-0.297676429,-0.461034506,-0.334079493,0.276106743,0.692261533,0.107065892,1.735192327,0.717137418,-0.141245178,0.26630288,0.692382778,-0.576733206,-1.52540093,0.360510543,0.041280673,0.011265072,0.072771909,0,1.58,0
163501,-2.339718621,1.328674938,-3.507215901,-0.121996569,-0.744114771,-0.485322122,-0.713318002,1.863408754,-0.166479492,-1.726227972,-0.678621852,0.980759107,-0.143398846,0.203940819,-1.182220485,0.892221101,1.300026336,1.179698466,0.934626224,-1.027111854,0.160230149,0.165662436,0.47669157,-1.139608518,-1.872074347,-0.353387241,-0.523108446,-0.289756367,0,69.98,0
163502,1.983212611,-0.977324795,-2.894352869,-0.950224446,0.312763196,-1.433831522,0.85048785,-0.799804468,-1.222087658,0.839955293,-1.406154381,0.176999535,1.405648649,0.405995739,-0.39261959,-2.069092104,-0.065539485,0.583633624,-0.254762376,-0.136068725,-0.052972376,0.137719756,-0.331222841,-0.564259729,0.443459497,1.660393903,-0.196716982,-0.074676094,0,192.4,0
163503,-0.76358725,0.955475913,-1.170298188,-2.386557973,-0.188841699,-1.155937115,0.029627289,0.433110445,-1.308408924,0.024808205,-1.727991755,-0.397363396,1.108861944,0.245715787,-0.68138534,1.445818064,-0.197431656,-1.023547621,-0.110046214,-0.165401558,0.619875886,1.595230368,-0.104464858,-0.58457997,-0.557198936,-0.189224365,-0.043464484,0.159900839,0,15,0
163503,1.971196609,-0.326285927,-1.303626259,0.363868271,0.099659413,-0.301053324,-0.024899094,-0.091013324,0.527642061,0.181691801,0.640121197,1.143852362,-0.014751885,0.212403505,-1.341408388,-0.318224311,-0.30662233,-0.050985806,0.408032804,-0.136011263,0.191622914,0.746658566,0.005074311,0.860413832,0.185236088,0.666558373,-0.080570241,-0.069805502,0,29.61,0
163504,1.933976075,-1.150304416,-0.968348325,-0.964611295,-0.769290677,-0.558768992,-0.520816465,-0.114636534,-0.565801799,0.863384332,0.932177685,0.274509206,0.285273427,0.040844049,-0.347530649,1.40818453,-0.174056168,-1.354697443,1.059598679,0.218823019,-0.149238644,-0.78210381,0.338473685,-0.448872023,-0.596234396,-0.695273687,-0.034798901,-0.037676573,0,127,0
163504,1.958585268,-1.124974979,-0.735041788,-0.537619612,-0.818197496,0.169254455,-0.929359839,0.183605826,0.213963861,0.71352596,0.126181582,0.174408713,-0.851000025,0.308086541,0.069168617,-1.067120858,-0.607898233,1.971258358,-0.320211989,-0.53099007,-0.526704957,-1.179936425,0.386347644,0.212253353,-0.499079854,-1.013043526,0.051069824,-0.020397656,0,76.15,0
163504,1.927958782,0.413741383,-0.906014346,3.912252965,0.704942195,0.432751418,0.24817042,-0.112650592,-0.540839191,1.271706622,-2.268621652,0.24347979,0.770768633,-0.390695217,-2.439038547,0.18008166,-0.513736053,-0.596157979,-0.812524551,-0.216088576,0.030236056,0.410628734,-0.109450431,-0.670379023,0.433815425,0.230114269,-0.025110804,-0.059713886,0,22.72,0
163504,2.095731587,-1.495931736,0.601588577,-0.469680562,-1.748767262,0.772192201,-1.995838452,0.275990364,1.493299079,0.329426576,-2.092758105,0.499574915,1.523007253,-2.040007985,-1.90200944,0.829389786,0.401758264,-1.05999357,1.141170589,0.047094634,0.258354752,1.309231328,0.021190718,-0.538806182,-0.105106478,0.05836482,0.102559982,-0.036996342,0,10.8,0
163504,-0.642694459,0.657615146,-1.219918706,-0.536792891,0.982125068,0.790500181,0.913976692,0.676960168,-0.249843596,-1.662133224,-0.03153389,-0.125610771,-0.607507307,-0.339983895,1.485458673,-0.85901745,1.679955557,-1.010437271,-2.122955121,-0.134953653,0.592617277,1.583681049,0.334306451,-1.562848498,-1.040488571,-0.16549624,0.165780164,0.210512475,0,145.9,0
163505,2.000748473,-0.208671171,-1.299252262,0.3907621,0.146940112,-0.439020015,0.066952232,-0.160249321,0.709273803,0.004415571,0.444925076,1.422177916,0.389858331,0.190846795,-1.230151764,-0.56256435,-0.397744322,0.093192915,0.49861469,-0.202204481,0.205391832,0.929288399,-0.103112974,-0.321097373,0.404546967,-0.052618378,-0.005988293,-0.073029004,0,11.5,0
163506,1.823477094,-0.369649869,-1.771433531,0.593689227,-0.227943185,-1.274253434,0.099374219,-0.166491079,1.33991933,-0.883434519,-0.76345316,-0.855890831,-2.329498791,-1.127980669,0.182043419,0.079867083,1.378160517,0.272800917,0.01411317,-0.133190065,-0.215282574,-0.668762519,0.132579705,-0.196003949,-0.188631936,-0.088400404,-0.034173499,-0.006533811,0,105.94,0
163507,-0.592282345,-4.417952254,-1.862703243,2.458411214,-1.585069171,0.656541703,1.273367723,-0.107281655,0.977656133,-0.413136075,-0.0467626,0.720021472,-1.26650558,0.457546009,-1.545769814,0.036005524,-0.251583407,0.046977609,0.148875585,2.272221844,0.280265854,-1.917481899,-0.732060033,-0.448376995,-0.837331449,-1.232851846,-0.198692067,0.178106164,0,1300.11,0
163507,2.064086179,-0.05502195,-1.354403218,0.352072833,-0.020733099,-1.256159622,0.211699772,-0.348118216,0.677119191,0.020677491,-0.794484347,0.022834171,-0.43657539,0.591494634,0.849478299,-0.230352396,-0.442843752,-0.067666928,-0.274557609,-0.276627575,0.242216746,0.843117663,0.001476991,-0.060275511,0.244225599,-0.099742598,-0.020401911,-0.060503405,0,4.49,0
163507,2.196628536,-1.62770116,-1.129701497,-1.778692684,-0.980936101,0.145941274,-1.280614806,0.03373617,-1.292390787,1.707151633,0.055674122,-0.451646968,0.257380916,-0.295410869,-0.704856318,-0.076307431,-0.019139131,0.726364807,0.338905597,-0.289369151,-0.125871634,-0.029301724,0.156750044,0.066014346,-0.206140412,-0.196828884,0.00038349,-0.047525433,0,67,0
163507,-0.111295094,1.153240479,-0.523569896,-0.588699846,0.898014406,-0.865174332,0.941602686,-0.093920548,0.160210834,-0.520753022,-0.702777169,-0.155829882,-0.065654274,-1.072542508,-0.211026859,0.322415731,0.352827631,-0.213832282,-0.248442431,0.146556009,-0.373630231,-0.870106774,0.110025656,0.553317578,-0.366859892,0.11870466,0.326161342,0.152033008,0,5.99,0
163508,-0.342935443,0.927879214,-0.177899297,-0.706124442,1.60851187,-0.83036746,1.166364119,-0.412409559,-0.032371259,-0.568576118,-0.716004842,0.145570186,0.848477702,-1.378342322,-0.355005128,0.200156354,0.119697842,-0.249653675,-0.091504692,0.104085635,-0.325826535,-0.581366626,-0.018680478,0.4086604,-0.85918039,0.013807431,0.144942471,0.063070741,0,2.69,0
163509,1.789907671,-0.606419556,-0.640492929,1.27986579,-0.511130605,-0.164903997,-0.437337748,0.032168368,1.164865786,0.21780644,-1.797955111,-0.76425133,-1.223143265,0.280956996,1.002750561,0.745243514,-0.952396955,0.774388111,-0.527782293,-0.095398777,0.229917387,0.499383245,-0.028073777,-0.705108645,-0.087991838,-0.527810231,0.025306855,-0.020462154,0,118,0
163510,-0.489070893,1.420938738,-0.294675659,0.918523671,0.487204131,-0.659153047,0.840354704,0.367405542,-0.855786269,-0.001525728,0.276259265,-0.049192925,-1.861026291,1.316692591,-0.8949375,-0.850531426,0.232877496,0.326163604,1.019696276,-0.167779879,0.189818208,0.657096834,-0.240766206,-0.006838772,-0.047518135,-0.389781538,0.304107985,0.167746362,0,1,0
163510,1.187276649,-1.427210377,-2.426775267,0.485645824,0.099552069,-0.124885536,0.489541274,-0.09143174,0.831908197,-0.85761004,0.620648849,0.478214222,-0.643578307,-1.077308067,-0.628410725,0.442048222,0.659879892,0.8791487,0.492001875,0.717097354,0.02033206,-0.762393026,-0.231143292,0.083046638,-0.184019837,-0.153448529,-0.102048844,0.044488497,0,443.64,0
163510,0.111311659,0.901005509,-0.527094523,-0.723669125,1.057933352,-0.280993575,0.798196518,0.129923093,-0.156269977,-0.6491937,0.647550376,0.025542684,-0.911807693,-0.656886918,-0.774242395,0.596150448,0.116074572,0.394416855,0.104166764,-0.019226754,-0.312283084,-0.824659894,0.068705258,0.1634076,-0.456290445,0.120821213,0.214920025,0.068925802,0,4.99,0
